Region;Year;territory_code;population;log_population;area_km2;density;log_density;gdp;log_gdp;gdp_per_capita;log_gdp_per_capita;tourism_arrivals;log_tourism_arrivals;tourism_nightspent;log_tourism_nightspent;HPI_average;log_HPI_average;Observation_Disp_Income;log_Observation_Disp_Income;Observation_Average_Monthly_Exp;log_Observation_Average_Monthly_Exp;Observation_CPI_housing;log_Observation_CPI_housing;Observation_Income_Percentage
Puglia;2014;ITF4;4077788.0;15.221065242497426;19540.5182;208.68371853106743;5.340819797293242;75173.8;11.22755804497575;18434.9456126704;9.822003360442597;2607288;14.773821158620752;8499794.0;15.955552485872747;1018.8722249743972;6.9264516327935866;52812.2;10.874497503610023;257.0;5.54907608489522;;;11.6
Puglia;2015;ITF4;4063269.0;15.217498380014295;19540.5182;207.9406983178164;5.33725293481011;76092.0;11.239698413488032;18726.79362355778;9.837710591438013;2822965;14.853298309000781;9229763.0;16.03794392900961;1010.5290465144952;6.91822928112575;53960.5;10.896007576401816;260.0;5.560681631015528;;;12.4
Puglia;2016;ITF4;4043735.0;15.212679327796337;19540.5181;206.94103295040065;5.332433887709725;76539.6;11.24556353294043;18927.9465642531;9.848394763108367;3013065;14.918468391062614;9511083.0;16.067968308163906;1007.5695302843015;6.915296304128705;54457.8;10.905181368790412;258.0;5.552959584921617;98.9;4.594109238628667;11.6
Puglia;2017;ITF4;4024067.0;15.207803640722505;19540.5181;205.93450897292223;5.327558200635892;76853.9;11.249661495889896;19098.5637167572;9.857368413131665;3208714;14.981380791782383;10244421.0;16.14224382268473;995.884816986496;6.903631605301244;55325.3;10.920985587407937;243.0;5.493061443340548;101.7;4.622027303054514;10.4
Puglia;2018;ITF4;4000966.0;15.202046389927734;19540.5181;204.7522987632554;5.321800949841121;77371.5;11.256373774715009;19338.20482353512;9.86983794275155;3424226;15.046386018738454;10404485.0;16.157747521150046;990.582298136646;6.898292950154621;56351.8;10.939369462169816;233.0;5.4510384535657;104.2;4.646312129319266;10.1
Puglia;2019;ITF4;3975528.0;15.1956681274381;19540.5181;203.45049090586804;5.315422687351488;77445.5;11.257329742155736;19480.557048019786;9.877172172681911;3457577;15.056078612699677;10542495.0;16.17092479033193;983.5462292002148;6.891164641503493;56783.3;10.94699754739412;242.0;5.488937726156687;104.9;4.653007515402251;10.8
Puglia;2020;ITF4;3953305.0;15.190062495892338;19540.5181;202.31321297463447;5.309817055805725;71840.6;11.1822050548343;18172.288755863763;9.807653116906236;1860188;14.43618811585044;6674043.0;15.713736381185496;974.434340320592;6.881857138863972;56263.8;10.9378066233107;251.0;5.5254529391317835;101.3;4.618086411254637;10.9
Puglia;2021;ITF4;3933777.0;15.185110591016894;19542.6469;201.29192427869123;5.304756214000424;78263.9;11.26784172840978;19895.357566023697;9.89824169535716;2625022;14.780599834925122;8836664.0;15.994419987824138;964.0783462637188;6.871172563365951;58616.3;10.978768093883206;257.0;5.54907608489522;109.4;4.695010889987881;11.3
Puglia;2022;ITF4;3922941.0;15.182352185568016;19542.6469;200.73744462936597;5.301997808551547;82594.0;11.321692317645532;21054.102011730483;9.95485069004179;3366723;15.029450425676655;10765699.0;16.19187561932468;976.7994974175786;6.8842814082770944;61799.1;11.031644080232942;248.0;5.5134287461649825;152.2;5.025195445427586;10.6
Puglia;2023;ITF4;3907683.0;15.178455173194573;19542.6469;199.9566906159472;5.298100796178103;83378.9;11.331150558735628;21337.17090152912;9.968205943505328;3518982;15.073682301201126;11054928.0;16.21838685936238;983.9050982800984;6.891529447563853;64348.5;11.07206890272928;270.0;5.598421958998375;156.8;5.054971107916307;10.4
Puglia;2024;ITF4;3890661.0;15.17408962403855;19542.6469;199.08567247356856;5.293735247022079;;;;;3564211;15.086453268962936;11201922.0;16.23159592868536;1000.570316894112;6.908325433307377;;;262.0;5.568344503761097;147.6;4.994505912166372;10.0
Sardegna;2011;ITG2;1655833.0;14.319814763431474;24099.7586;68.70745170036682;4.229857660600404;36627.1;10.508543682559575;22120.0447146542;10.004239477092375;863506;13.668756125010278;2530275.0;14.743838550448933;900.7952645579644;6.803278000442172;22910.5;10.039350599740162;265.0;5.579729825986222;;;11.7
Sardegna;2012;ITG2;1655079.0;14.319359299793035;24099.7586;68.6761650799274;4.229402196961966;36162.2;10.495769653363357;21849.228949192155;9.991920911534596;831189;13.630612484800857;2476328.0;14.722287375741614;905.1194267515924;6.808066898254969;22654.4;10.028109372530707;266.0;5.583496308781699;;;11.6
Sardegna;2013;ITG2;1654583.0;14.31905957129888;24099.7586;68.65558396091154;4.22910246846781;35059.5;10.464801897107133;21189.326857582848;9.961252883772527;808359;13.602761545758828;2278275.0;14.638929135632964;898.8345531955607;6.80109898327001;23163.3;10.050324408583249;265.0;5.579729825986222;;;11.8
Sardegna;2014;ITG2;1652528.0;14.317816794588635;24099.7586;68.57031339724705;4.227859691757566;34854.7;10.458943270796956;21091.74549538646;9.956637034172594;888681;13.697493619954868;2432166.0;14.704292776317768;1088.9547940727828;6.992973610659752;23238.7;10.053574271363392;256.0;5.545177444479562;;;12.0
Sardegna;2015;ITG2;1648642.0;14.315462476698343;24099.7586;68.40906696882847;4.225505373867274;35842.4;10.486886829132573;21740.559806192006;9.986934910398503;942739;13.756544747059957;2514429.0;14.73755629796564;1054.0819609161183;6.960425487858015;23473.8;10.06364018455902;250.0;5.521460917862246;;;12.1
Sardegna;2016;ITG2;1642492.0;14.311725158704993;24099.7927;68.153781256384;4.221766640922992;34951.5;10.46171666519592;21279.555699510256;9.965502064455203;1024647;13.839858720994805;2698448.0;14.808187350890371;1046.911971830986;6.95360013076569;23572.1;10.067819088270204;253.0;5.53338948872752;98.7;4.592084946439436;11.7
Sardegna;2017;ITG2;1636839.0;14.308277500875112;24099.7927;67.91921492337151;4.218318983093113;35146.6;10.467283164253072;21472.240092031043;9.974516221342233;1107663;13.91776294840133;2970575.0;14.904266094733902;1046.8246667062858;6.953516734293427;23531.8;10.066107976883126;243.0;5.493061443340548;103.3;4.637637376125593;11.1
Sardegna;2018;ITG2;1631040.0;14.304728406133814;24099.7927;67.67859044696263;4.214769888351813;35194.5;10.468645099377886;21577.950264861684;9.979427251208346;1151268;13.956374501608579;3056116.0;14.93265538666334;1050.2601969057664;6.956793219029511;24264.4;10.096765534560594;250.0;5.521460917862246;105.4;4.657762636107262;10.8
Sardegna;2019;ITG2;1622257.0;14.299328947468712;24099.453;67.31509632189577;4.209384525342984;35573.1;10.47934501323944;21928.15318411325;9.995526623735001;1172777;13.97488499873532;3044932.0;14.928989127185481;1049.6769662921347;6.956237744666898;24507.3;10.10672631133547;258.0;5.552959584921617;105.8;4.661550519424199;11.1
Sardegna;2020;ITG2;1611621.0;14.2927510627431;24099.453;66.87375850397932;4.202806640617372;32335.6;10.383924069453087;20064.02249660435;9.90668356467426;673192;13.419785857686882;1981385.0;14.499306653087647;1046.0358146067415;6.952762883624502;24347.4;10.100180346629056;247.0;5.5093883366279774;102.9;4.633757642840004;10.3
Sardegna;2021;ITG2;1590044.0;14.2792722467695;24108.5367;65.95356739341214;4.188950970094805;35084.2;10.465506165659288;22064.923989524817;10.001744476854062;903204;13.713703720505745;2469917.0;14.719695104800692;1043.8622216619128;6.950682788145362;25509.7;10.146814050972626;252.0;5.529429087511423;109.6;4.696837374513915;10.5
Sardegna;2022;ITG2;1587413.0;14.27761620509763;24108.5367;65.84443592547034;4.1872949284229355;37266.9;10.525860812196106;23476.49918452224;10.06375516506275;1183211;13.98374248715769;3103454.0;14.948026242750808;1048.726530022367;6.955331878529684;27386.9;10.217820075859088;267.0;5.58724865840025;153.6;5.034351820713572;12.0
Sardegna;2023;ITG2;1578146.0;14.271761298288018;24108.5367;65.46004926130585;4.181440021613324;37694.8;10.53727743288826;23885.49601874605;10.081026692564516;1225262;14.018665256643443;3260345.0;14.997343575964338;1065.413223140496;6.971118005838669;28654.3;10.263058798140955;296.0;5.69035945432406;158.8;5.067645548813036;12.4
Sardegna;2024;ITG2;1570453.0;14.266874670738112;24108.5367;65.14095067412366;4.176553394063416;;;;;1220466;14.01474331099165;3164009.0;14.967350452366269;1088.3633996600415;6.992430378688433;;;271.0;5.602118820879701;146.9;4.989752083179832;9.8
Sicilia;2011;ITG1;5059482.0;15.436774664481822;25832.0162;195.86090225508607;5.277404724914766;97567.1;11.48829562540959;19284.009706922567;9.867031518892041;2738490;14.822917231565139;8442811.0;15.94882586799305;909.1841012193712;6.812547605265192;64104.2;11.068265163383153;213.0;5.3612921657094255;;;12.1
Sicilia;2012;ITG1;5061946.0;15.437261552310037;25832.0162;195.95628776355449;5.277891612742981;95159.2;11.463306557487902;18798.936219390725;9.84155556314214;2720414;14.816294632572394;8228579.0;15.923123896749273;904.1548442906576;6.807000633656217;62340.4;11.040364969726793;216.0;5.375278407684165;;;12.0
Sicilia;2013;ITG1;5053540.0;15.435599545771751;25832.0162;195.63087762386897;5.276229606204695;93262.4;11.443172304536867;18454.86530234252;9.82308331672939;2607435;14.773877537454313;7735588.0;15.861342057199622;884.0013374569503;6.78445857559685;61755.1;11.030931842172885;217.0;5.37989735354046;;;12.2
Sicilia;2014;ITG1;5041754.0;15.43326459537709;25832.0162;195.1746221032488;5.273894655810033;90995.4;11.418564234770772;18048.361740775134;9.800810197357956;2645299;14.788294660363865;7780036.0;15.867071523393227;928.3166637335448;6.8333729070511335;61904.1;11.033341692343487;224.0;5.4116460518550396;;;12.3
Sicilia;2015;ITG1;5028266.0;15.430585751031982;25832.0162;194.65247935234729;5.271215811464926;91736.6;11.426676706204296;18244.181990372028;9.811601513136585;2721973;14.816867542967277;8079479.0;15.90483794822032;904.5287571097836;6.807414097707269;62617.7;11.044803264726454;226.0;5.420534999272286;;;12.4
Sicilia;2016;ITG1;5004400.0;15.425828083425381;25832.0161;193.72858783562;5.26645814772949;91832.7;11.427723722331491;18350.391655343297;9.817406196870383;2953796;14.898601680785605;8474351.0;15.95255463012744;882.7301520270271;6.783019550304265;63492.0;11.058669192692133;256.0;5.545177444479562;98.7;4.592084946439436;14.0
Sicilia;2017;ITG1;4977900.0;15.42051867331899;25832.0161;192.70272907579985;5.261148737623097;92235.9;11.43210470469225;18529.078527089736;9.827096589337536;3104145;14.94824887311171;8845434.0;15.995411951641907;859.9243294145706;6.756844396323465;64611.4;11.076146144789826;235.0;5.459585514144159;100.5;4.61015772749913;12.8
Sicilia;2018;ITG1;4942188.0;15.413318706085976;25832.0162;191.32025784344316;5.25394876651892;91219.7;11.421026161507816;18457.351278421625;9.823218013386116;3151242;14.963307218805916;8974306.0;16.009876163443522;843.755212677231;6.737862420155485;65554.8;11.090641713055536;236.0;5.4638318050256105;103.1;4.635699391022914;12.4
Sicilia;2019;ITG1;4908548.0;15.406488733021774;25832.5454;190.01410523021863;5.24709830745876;91204.6;11.42086061338693;18580.769710309443;9.829882438329431;3321768;15.016007729269308;9348215.0;16.0506959739485;833.3710992590484;6.725479040272161;66458.1;11.104326952875185;276.0;5.62040086571715;105.7;4.660604892876192;13.9
Sicilia;2020;ITG1;4875290.0;15.39969014782428;25832.5454;188.72665951068063;5.240299722261266;83567.8;11.333413557412637;17141.093145228282;9.749233967552632;1794214;14.400077600997399;5690527.0;15.554313420442847;815.1228503532171;6.703338838510953;66005.0;11.09748577571486;262.0;5.568344503761097;102.1;4.625952725170619;12.7
Sicilia;2021;ITG1;4833705.0;15.391123812318028;25835.2801;187.0970618971536;5.2316275297743475;90649.5;11.414755700447984;18753.626876278133;9.839142446094229;2437607;14.706527378326573;7585841.0;15.841794041348788;794.4865230288486;6.6776960229994815;69561.4;11.149965094775173;258.0;5.552959584921617;109.3;4.694096395182493;11.9
Sicilia;2022;ITG1;4833329.0;15.391046022170567;25835.2801;187.08250815519511;5.231549739626886;97722.3;11.489885061729979;20218.425023415537;9.914349597523685;3267461;14.999523788678601;9608694.0;16.07817887160716;791.4992781386707;6.6739289673038105;74040.2;11.212363467926357;258.0;5.552959584921617;153.6;5.034351820713572;11.7
Sicilia;2023;ITG1;4814016.0;15.387042220959016;25835.2801;186.3349644891212;5.227545938415335;99728.9;11.510210783554678;20716.36238849227;9.938679120559936;3388374;15.035860718271987;9828382.0;16.100784880406714;793.3082784184514;6.676211895673213;78902.7;11.275970726780775;244.0;5.497168225293202;159.0;5.0689042022202315;10.3
Sicilia;2024;ITG1;4797359.0;15.383576116124637;25835.2801;185.69022597900923;5.224079833580956;;;;;3448842;15.05354908048983;10169531.0;16.134906650933836;789.3473266683961;6.671206435221379;;;231.0;5.442417710521793;150.0;5.0106352940962555;9.3
Toscana;2011;ITE1;3726263.0;15.130916412730492;22986.5793;162.10602505784755;5.088250596822311;120972.0;11.703314392841941;32464.697204679327;10.387908538075724;3517442;15.073244578851083;13441128.0;16.4138298181089;1911.1942080175115;7.555483565459452;68659.2;11.13691041532714;344.0;5.840641657373398;;;12.8
Toscana;2012;ITE1;3733535.0;15.132866063995444;22986.5793;162.42238356883314;5.090200248087262;118657.6;11.683997313752704;31781.568942034828;10.366641807721534;3449257;15.053669403494908;12923645.0;16.37456913727319;1885.6456777264696;7.542025575833429;66716.9;11.10821357312346;327.0;5.7899601708972535;;;12.1
Toscana;2013;ITE1;3743537.0;15.135541444402616;22986.5793;162.8575070323752;5.0928756284944345;116353.8;11.664390828274461;31081.24749401435;10.34435994183612;3387782;15.035685987937708;12316183.0;16.326424646636504;1830.89876008608;7.512562251002796;66711.8;11.10813712780094;362.0;5.8916442118257715;;;14.0
Toscana;2014;ITE1;3744293.0;15.135743372064589;22986.5794;162.89039507983514;5.093077551806042;117402.2;11.673360925553194;31354.97141917045;10.35312811145288;3469229;15.059442937033413;12290950.0;16.324373777171594;1808.0234987503352;7.499989537964084;67467.2;11.119396832834433;347.0;5.849324779946859;;;13.1
Toscana;2015;ITE1;3739044.0;15.134340521742377;22986.5794;162.66204444494252;5.09167470148383;117363.3;11.67302953103095;31388.584889613496;10.354199567252847;3746796;15.136411632738877;12937089.0;16.3756088603693;1732.7506182830048;7.457465377619848;67882.1;11.12552765581718;325.0;5.783825182329737;;;11.9
Toscana;2016;ITE1;3726422.0;15.130959081916169;22986.5794;162.11294143225155;5.088293261657622;118124.5;11.679494431982853;31699.174167606358;10.364045908030958;3900524;15.176621461048875;13419844.0;16.412245064999112;1675.712669683258;7.42399382820835;69645.2;11.15116906082452;346.0;5.846438775057725;98.9;4.594109238628667;12.5
Toscana;2017;ITE1;3721391.0;15.129608081088083;22986.5794;161.89407459206393;5.086942260829536;119862.0;11.694096360006787;32208.92402867637;10.37999883688298;4112830;15.229621913997548;13894212.0;16.44698290850347;1627.3916677099744;7.394733808248205;70746.2;11.166854103815687;322.0;5.7745515455444085;100.8;4.613138355637268;11.7
Toscana;2018;ITE1;3712048.0;15.127094303839106;22986.5795;161.487619330227;5.084428479230195;121287.0;11.705914916888698;32673.877061934545;10.394331171013866;4238477;15.259714564567838;14055088.0;16.45849502342021;1588.964225196089;7.370837652246826;72342.2;11.189162916987256;316.0;5.755742213586912;103.6;4.640537329825382;11.2
Toscana;2019;ITE1;3701343.0;15.124206284728672;22987.4371;161.0159055095359;5.081503152089551;124534.8;11.73234047390129;33645.8415229283;10.423644747136892;4315591;15.277744837199737;14329768.0;16.477849609861714;1559.1498838109992;7.351896005431395;72405.8;11.19004168566237;313.0;5.746203190540153;104.7;4.651099117876491;11.1
Toscana;2020;ITE1;3692555.0;15.12182918833429;22987.4371;160.63360973807733;5.07912605569517;108108.7;11.590892481424952;29277.47860221445;10.284573851054935;2473168;14.72101047787995;9608843.0;16.07819437827693;1534.0158546017014;7.335644317337742;68657.1;11.136879829009272;308.0;5.730099782973574;101.5;4.620058798481842;10.3
Toscana;2021;ITE1;3692865.0;15.12191313752071;22989.7753;160.63075657812104;5.079108293625949;118122.5;11.679477500550918;31986.682426787876;10.373074920994483;3291710;15.00691774455366;11969887.0;16.29790463722226;1518.5633817990345;7.325520023357257;72313.6;11.188767495574872;328.0;5.793013608384144;108.1;4.683056724645162;11.3
Toscana;2022;ITE1;3663191.0;15.113845183453693;22989.7753;159.34000886037367;5.071040339558931;125781.6;11.742302348639898;34336.620722206404;10.44396772315048;4094447;15.225142223415173;13958073.0;16.4515686085212;1510.2418730650154;7.320025097819148;77694.7;11.260542322961047;338.0;5.823045895483019;146.0;4.983606621708336;11.3
Toscana;2023;ITE1;3661981.0;15.113514815781505;22989.7753;159.28737676701;5.070709971886744;125658.9;11.741326372138582;34314.45985110245;10.44332211432135;4274786;15.268244600620498;14274707.0;16.473999787901654;1512.5803018575853;7.321572280632905;80762.4;11.299266789667232;336.0;5.817111159963204;154.7;5.04148775757902;10.2
Toscana;2024;ITE1;3660530.0;15.113118503636944;22989.7753;159.22426175257135;5.070313659742183;;;;;4240134;15.260105430482337;13834506.0;16.442676464024288;1521.7976358454162;7.327647570216059;;;323.0;5.777652323222656;147.1;4.991112627607392;9.7
Trentino Alto Adige;2011;;;;;;;;;;;1203944;14.001113392141297;;;;;21876.3;9.993159138031436;320.0;5.768320995793772;;;11.1
Trentino Alto Adige;2012;;;;;;;;;;;1207871;14.004369863695175;;;;;21411.0;9.971660087639178;336.0;5.817111159963204;;;12.7
Trentino Alto Adige;2013;;;;;;;;;;;1205719;14.00258662746179;;;;;21897.8;9.994141454137484;355.0;5.872117789475416;;;12.6
Trentino Alto Adige;2014;;;;;;;;;;;1232527;14.024577091352747;;;;;21844.8;9.991718185930488;348.0;5.8522024797744745;;;13.0
Trentino Alto Adige;2015;;;;;;;;;;;1299166;14.077233078096372;;;;;22265.1;10.01077570909986;322.0;5.7745515455444085;;;12.0
Trentino Alto Adige;2016;;;;;;;;;;;1339922;14.108121961277662;;;;;22738.6;10.031819199885986;340.0;5.8289456176102075;98.6;4.591071261608589;12.5
Trentino Alto Adige;2017;;;;;;;;;;;1391890;14.146173093765515;;;;;23383.2;10.059773094779242;294.0;5.683579767338681;98.5;4.590056548178043;10.2
Trentino Alto Adige;2018;;;;;;;;;;;1478390;14.206464215777416;;;;;24305.3;10.098449712542651;267.0;5.58724865840025;101.5;4.620058798481842;9.3
Trentino Alto Adige;2019;;;;;;;;;;;1497574;14.219357023443647;;;;;24618.5;10.111253471806014;310.0;5.736572297479192;102.9;4.633757642840004;10.5
Trentino Alto Adige;2020;;;;;;;;;;;1006858;13.82234514884781;;;;;23863.4;10.080101183404487;316.0;5.755742213586912;99.5;4.600157644164547;10.8
Trentino Alto Adige;2021;;;;;;;;;;;1382117;14.139126939639473;;;;;24555.6;10.108695213116784;343.0;5.8377304471659395;108.3;4.684905154006945;11.5
Trentino Alto Adige;2022;;;;;;;;;;;1562249;14.261637007688707;;;;;26528.9;10.185989983776905;358.0;5.8805329864007;159.7;5.073297055220967;11.2
Trentino Alto Adige;2023;;;;;;;;;;;1598832;14.284783920630266;;;;;27876.2;10.235528557163178;385.0;5.953243334287785;160.6;5.078916801512661;10.9
Trentino Alto Adige;2024;;;;;;;;;;;1619719;14.297763235373074;;;;;;;292.0;5.676753802268282;147.3;4.9924713234685845;8.4
Umbria;2011;ITE2;889450.0;13.698358573153415;8464.1137;105.08483599411004;4.6547679857807225;24518.6;10.107187292172133;27566.02394738321;10.224339276982992;927221;13.739947219586401;3881741.0;15.171794322298833;1037.9951811759536;6.945046421302682;16051.3;9.683545122162826;292.0;5.676753802268282;;;11.4
Umbria;2012;ITE2;890407.0;13.69943394054779;8464.1137;105.1979015830092;4.655843353175096;23406.9;10.060786129674522;26287.866110666248;10.176862747091006;901479;13.711792026845036;3642850.0;15.108276900287105;1033.6481768145854;6.940849742637319;15403.9;9.642376003093421;288.0;5.662960480135946;;;11.2
Umbria;2013;ITE2;892742.0;13.702052904341215;8464.1137;105.47377216825431;4.658462316968522;22743.2;10.032021478600358;25475.669342318382;10.145479132223418;960024;13.774713563131524;4319823.0;15.278724987158686;995.1643836135952;6.902907933174884;15245.8;9.632059334267238;320.0;5.768320995793772;;;13.0
Umbria;2014;ITE2;892099.0;13.70133239195068;8464.1137;105.3978043796836;4.657741804577987;22100.0;10.003332887505843;24773.035279716714;10.117511053519438;991191;13.8066625293527;4372239.0;15.290785792841156;1043.914800995025;6.950733156870137;15143.3;9.625313468894275;317.0;5.75890177387728;;;12.6
Umbria;2015;ITE2;888288.0;13.697051293716866;8464.1137;104.94755050372255;4.653460706344173;22741.4;10.031942330932756;25601.381533916927;10.150401595180163;1128339;13.936257197804364;4700201.0;15.363115831723297;1018.7810945273632;6.926362186324727;15183.6;9.627971176983218;299.0;5.700443573390687;;;12.5
Umbria;2016;ITE2;884092.0;13.692316408602814;8464.2234;104.45045673061983;4.648712860713166;22544.3;10.02323754136007;25499.947969215875;10.14643169072153;1139699;13.946274750419558;4765283.0;15.376867484702434;972.9975124378108;6.880381525592615;15269.5;9.633612653734213;304.0;5.717027701406222;97.6;4.580877493419047;12.1
Umbria;2017;ITE2;880992.0;13.688803824286849;8464.2233;104.0842105382546;4.645200288211634;22893.8;10.038621410526924;25986.388071628346;10.165328144204349;1168538;13.971263952757479;4879850.0;15.400625039651999;938.3853838746712;6.844160721636839;15512.2;9.64938209008331;282.0;5.641907070938114;100.0;4.605170185988092;10.8
Umbria;2018;ITE2;876477.0;13.683665742268955;8464.2233;103.55078888336983;4.640062206193741;23314.2;10.056817895979483;26599.89936986367;10.188662711674803;1159347;13.963367473542903;4037654.0;15.211174388200506;926.9199751861042;6.831867235179413;15809.8;9.668385279902123;280.0;5.634789603169249;102.2;4.626931677769604;10.1
Umbria;2019;ITE2;873744.0;13.68054270555379;8464.2233;103.22790042649277;4.636939169478575;23210.0;10.052338499268483;26563.84478748924;10.187306351678966;1184463;13.984800065284318;4151872.0;15.239069874836275;906.3641975308642;6.809441209298696;15834.7;9.669959013419103;292.0;5.676753802268282;103.2;4.636668853047462;10.5
Umbria;2020;ITE2;870165.0;13.676438127820912;8464.2234;102.80506065092752;4.632834579931264;20979.4;9.951296282875942;24109.680347979986;10.090368713019306;617987;13.33422270061987;2384143.0;14.684350288589933;882.2098765432099;6.782429982964338;15238.3;9.631567274462205;287.0;5.659482215759621;99.9;4.604169685654508;10.1
Umbria;2021;ITE2;865452.0;13.671007192788382;8464.2026;102.24849769073344;4.62740610230381;22760.2;10.03276867554788;26298.62776907327;10.177272040723773;807153;13.601268520360035;3067658.0;14.936424961983187;791.3672839506173;6.673762188635892;16027.3;9.682048797231067;310.0;5.736572297479192;106.6;4.669083511731744;11.0
Umbria;2022;ITE2;858812.0;13.663305317874704;8464.2026;101.46401741376086;4.619704227390132;23615.0;10.069637382330217;27497.286949879603;10.22184262241979;1060803;13.874536726464035;3839253.0;15.160788374390252;753.5317678487097;6.6247711775609845;17146.3;9.74953768587789;320.0;5.768320995793772;145.0;4.976733742420574;10.1
Umbria;2023;ITE2;856407.0;13.660501009414844;8464.2026;101.17987960259836;4.616899918930272;23601.4;10.069061311288117;27558.625746870355;10.224070859837548;1170492;13.972934731203715;4156846.0;15.24026717160196;715.4155124653739;6.5728635102149;18036.7;9.800163850054194;334.0;5.811140992976701;154.4;5.039546637590676;9.6
Umbria;2024;ITE2;853068.0;13.656594541936547;8464.2026;100.78539471633157;4.612993451451977;;;;;1159745;13.963710711330716;4055503.0;15.215585282228423;717.1770551124775;6.575322748905322;;;328.0;5.793013608384144;148.1;4.997887721273753;8.9
Valle d'Aosta;2011;;;;;;;;;;;132767;11.796350991168824;;;;;2499.0;7.823645930834952;351.0;5.860786223465865;;;13.0
Valle d'Aosta;2012;;;;;;;;;;;130403;11.778384934345022;;;;;2422.7;7.7926378996966115;354.0;5.869296913133774;;;13.2
Valle d'Aosta;2013;;;;;;;;;;;125703;11.74167726064199;;;;;2396.2;7.781639428205799;359.0;5.883322388488279;;;13.8
Valle d'Aosta;2014;;;;;;;;;;;126214;11.745734157960188;;;;;2414.3;7.789164668998109;358.0;5.8805329864007;;;14.5
Valle d'Aosta;2015;;;;;;;;;;;131790;11.788965025637935;;;;;2421.7;7.792225051866456;343.0;5.8377304471659395;;;13.6
Valle d'Aosta;2016;;;;;;;;;;;139281;11.84424875419803;;;;;2421.4;7.79210116427364;314.0;5.749392985908253;97.9;4.583946549536464;12.1
Valle d'Aosta;2017;;;;;;;;;;;145751;11.889654965252667;;;;;2465.6;7.810190464565851;283.0;5.645446897643238;99.1;4.596129441335942;11.2
Valle d'Aosta;2018;;;;;;;;;;;144688;11.88233497898026;;;;;2489.0;7.819636302367592;255.0;5.541263545158426;101.7;4.622027303054514;9.9
Valle d'Aosta;2019;;;;;;;;;;;144725;11.882590668947206;;;;;2495.8;7.822364598073754;314.0;5.749392985908253;103.2;4.636668853047462;11.8
Valle d'Aosta;2020;;;;;;;;;;;80685;11.298307963375454;;;;;2371.9;7.771446600712901;296.0;5.69035945432406;99.8;4.603168183317418;10.2
Valle d'Aosta;2021;;;;;;;;;;;117578;11.674857222116053;;;;;2462.4;7.808891763084615;314.0;5.749392985908253;105.3;4.6568134191399295;11.2
Valle d'Aosta;2022;;;;;;;;;;;139873;11.848490147031216;;;;;2632.3;7.875613267712699;331.0;5.802118375377063;133.1;4.891100725401066;11.3
Valle d'Aosta;2023;;;;;;;;;;;145644;11.888920566894361;;;;;2813.2;7.942077904433863;337.0;5.820082930352362;141.7;4.953712146696635;10.3
Valle d'Aosta;2024;;;;;;;;;;;153629;11.942295883958172;;;;;;;341.0;5.831882477283517;131.4;4.8782461060505105;9.8
Veneto;2011;ITD3;4879606.0;15.400575036864948;18406.8553;265.0972108201448;5.580096592002908;165858.9;12.018892705883841;33990.22380085605;10.433828226983168;5009877;15.426921921861465;22327070.0;16.921310401593107;1224.0130700147738;7.109890141131906;89775.6;11.405068502447055;337.0;5.820082930352362;;;12.5
Veneto;2012;ITD3;4887328.0;15.402156290840654;18406.8553;265.5167284332376;5.581677845978615;160434.5;11.985641038568394;32826.628374441;10.398995305692013;4931861;15.411226959576434;20535062.0;16.83764432460369;1231.28802633654;7.115816076343633;86173.0;11.364112182528565;332.0;5.805134968916488;;;12.2
Veneto;2013;ITD3;4901415.0;15.405034496903436;18406.8553;266.2820411262754;5.584556052041397;158966.4;11.976448138116275;32432.75666312687;10.386924199177113;4869024;15.398404064296251;19573155.0;16.789669542525495;1269.8541309096584;7.146657315304553;86996.5;11.37362316694242;334.0;5.811140992976701;;;12.5
Veneto;2014;ITD3;4905712.0;15.405910798449236;18406.8553;266.51548675997907;5.585432353587197;159613.0;11.980507414314763;32536.15377339721;10.3901071738298;4949901;15.414878134344871;19135503.0;16.76705596340525;1319.4596433117108;7.184977570641785;88018.9;11.385306843127255;333.0;5.808142489980444;;;12.7
Veneto;2015;ITD3;4902694.0;15.405295407916821;18406.8553;266.3515261077757;5.584816963054781;161434.9;11.991857244404594;32927.79439222599;10.402072394452048;5347276;15.492097830328287;19920976.0;16.807283804904397;1299.1149734109194;7.169438521923193;89655.9;11.403734288356922;323.0;5.777652323222656;;;12.3
Veneto;2016;ITD3;4890648.0;15.402835368009097;18406.8553;265.6970960161783;5.582356923147057;164149.1;12.008530440124577;33563.875380113226;10.421205630079754;5459946;15.512949457562291;19894331.0;16.80594537473845;1273.5886277170298;7.14959388580797;91932.6;11.428810978846636;327.0;5.7899601708972535;97.7;4.581901559048737;11.9
Veneto;2017;ITD3;4883373.0;15.401346727593145;18406.8552;265.30186427500115;5.580868288163864;167558.0;12.029084838966819;34311.939718714915;10.44324866933795;5663201;15.549499838020713;20170311.0;16.819722328750544;1259.1485217696288;7.138190995132438;94427.1;11.45558338720627;299.0;5.700443573390687;99.4;4.599152113662528;10.5
