FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ADJUSTMENT,Adjustment (DESC),TYPE_ACCOMMODATION,Type of accommodation,ECON_ACTIVITY_NACE_2007,Economic activity (NACE Rev. 2),COUNTRY_RES_GUESTS,Country of residence of guests,TIME_PERIOD,Observation,OBS_STATUS,Observation status
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2010,5006800,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2011,5128430,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2012,5084239,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2013,4935110,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2014,4835923,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2015,4964166,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2016,4977220,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2017,5057456,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2018,5222741,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2019,5196528,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2020,3644791,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2021,5045554,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2022,5327772,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2023,5221899,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITDA,Trentino Alto Adige,2024,5278586,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITD1,Provincia Autonoma Bolzano / Bozen,2010,2283171,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITD1,Provincia Autonoma Bolzano / Bozen,2011,2370588,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITD1,Provincia Autonoma Bolzano / Bozen,2012,2369485,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITD1,Provincia Autonoma Bolzano / Bozen,2013,2335147,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITD1,Provincia Autonoma Bolzano / Bozen,2014,2306503,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITD1,Provincia Autonoma Bolzano / Bozen,2015,2337870,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITD1,Provincia Autonoma Bolzano / Bozen,2016,2446422,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITD1,Provincia Autonoma Bolzano / Bozen,2017,2511140,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITD1,Provincia Autonoma Bolzano / Bozen,2018,2588166,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITD1,Provincia Autonoma Bolzano / Bozen,2019,2596650,,
